user_id,birthdate,gender,married,has_children,home_airport,total_sessions,total_page_clicks,avg_session_duration_sec,avg_flight_discount,avg_hotel_discount,total_cancellations,total_flights_booked,total_checked_bags,total_hotels_booked,avg_hotel_rooms,avg_hotel_nights,age,is_female,cluster,segment_name,assigned_perk
534045,1981-07-13,F,1,0,PHF,8,76,70.625,0.05,0.0,0,2,1,1,2.0,2.0,42,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534066,1981-05-21,F,1,1,JFK,8,164,153.0,0.15,0.1,0,5,2,4,1.0,2.0,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534082,1963-01-20,F,1,1,BNA,8,48,44.75,0.0,0.1,0,0,0,0,0.0,0.0,60,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
534088,1996-11-11,M,0,1,MCI,8,141,132.0,0.075,0.15,0,2,1,2,1.0,3.5,27,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
534105,1972-11-12,F,0,0,TUS,8,164,151.25,0.15,0.1,0,6,2,5,1.2,5.6,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534179,1983-08-08,F,1,0,SFO,8,146,135.375,0.2,0.2,0,3,2,4,1.0,3.75,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534190,1985-06-23,M,1,1,YQG,8,178,165.0,0.175,0.05,0,1,0,2,1.0,6.0,38,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
534246,1985-11-15,F,1,0,HOU,8,97,90.125,0.15,0.075,0,1,0,2,1.0,6.0,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534254,2000-10-23,F,0,0,YYC,9,110,90.66666666666669,0.075,0.15,0,1,0,1,1.0,3.0,23,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534295,1975-08-24,F,0,0,JFK,9,112,93.55555555555556,0.1125,0.0,0,3,2,3,2.0,5.0,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534333,1974-06-18,F,0,1,IAH,9,139,114.44444444444444,0.175,0.0,0,2,0,2,1.5,2.5,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534351,1982-08-28,F,0,0,IAH,9,177,145.33333333333334,0.05,0.1,0,7,5,7,1.0,8.0,41,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534360,1981-10-14,F,0,1,YUL,8,195,181.625,0.1,0.25,0,5,1,4,1.0,2.5,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534378,1964-01-25,F,1,1,LAX,8,66,61.375,0.1,0.0,0,1,1,1,1.0,1.0,59,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534380,1986-09-04,M,0,1,YXE,8,155,144.0,0.125,0.1,0,3,1,3,1.0,5.0,37,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
534391,1974-08-21,F,1,0,YYJ,8,105,98.125,0.15,0.1,0,3,2,3,1.0,3.6666666666666665,49,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534445,1980-02-28,F,1,0,NZC,8,330,1000.208514375,0.1,0.0,1,3,0,2,1.3333333333333333,0.6666666666666666,43,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
534474,1979-10-09,M,0,0,SCK,9,137,113.88888888888889,0.0,0.1,0,4,3,3,1.0,12.0,44,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
534499,1992-05-14,F,1,1,MSN,8,111,103.0,0.35,0.2,0,0,0,1,1.0,2.0,31,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534564,1974-02-10,F,1,0,MIA,9,93,77.55555555555556,0.075,0.05,0,1,0,1,1.0,1.0,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534586,1986-01-10,F,0,1,YQB,8,112,103.875,0.1,0.15,0,0,0,0,0.0,0.0,37,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
534594,1980-01-15,F,1,0,YQG,8,74,68.125,0.1,0.0,0,1,0,2,2.0,15.5,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534604,1997-10-01,F,0,0,YVR,8,95,88.25,0.0,0.1,0,1,2,0,0.0,0.0,26,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
534607,1988-12-27,F,0,0,MKE,9,150,122.66666666666669,0.15,0.05,0,4,8,3,1.3333333333333333,2.0,35,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534608,1987-03-20,F,1,0,BTR,9,150,124.11111111111111,0.1166666666666666,0.1,0,4,3,4,1.0,1.75,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534661,2005-07-21,F,0,1,AUS,8,110,102.625,0.0,0.25,0,0,0,1,1.0,7.0,18,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534688,1986-09-02,F,0,1,LOU,8,127,118.5,0.25,0.1,0,4,4,5,1.2,3.8,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534697,1974-10-07,F,1,0,OMA,9,185,153.0,0.2,0.0,0,1,0,2,1.5,4.5,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534703,1990-04-02,F,0,0,TPA,8,175,231.989283375,0.2,0.15,1,2,0,2,1.0,3.0,33,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534742,1953-07-24,F,0,0,DAL,8,111,102.25,0.2,0.2,0,1,0,2,1.0,2.5,70,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534747,1987-03-08,F,0,0,SJC,9,165,136.88888888888889,0.1625,0.0,0,3,1,4,1.25,2.0,36,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534782,1997-12-23,F,0,0,MCI,8,98,89.625,0.125,0.0,0,2,2,4,1.0,5.5,26,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534793,2006-09-13,F,0,1,YEG,8,82,77.0,0.0,0.05,0,1,0,1,1.0,1.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534798,1995-08-19,F,0,0,LBB,8,132,122.625,0.15,0.1,0,3,0,3,1.0,1.0,28,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534825,1995-05-02,F,0,1,YKZ,8,120,111.125,0.1,0.125,0,1,0,0,0.0,0.0,28,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
534840,1978-05-27,F,0,0,IND,9,160,132.66666666666666,0.175,0.1,0,4,0,3,1.3333333333333333,1.6666666666666667,45,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534842,1978-02-25,F,1,0,TUL,8,108,102.375,0.2199999999999999,0.2,0,2,0,2,1.0,1.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534858,1970-03-10,F,1,1,LGA,8,413,1096.125,0.1,0.0,1,4,3,4,1.0,2.8,53,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
534895,1991-03-22,M,0,1,YWG,8,134,125.625,0.1333333333333333,0.0,0,2,1,2,1.0,3.0,32,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
534903,1972-11-04,F,0,1,BNA,9,131,108.22222222222224,0.15,0.1,0,3,2,3,2.333333333333333,2.0,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534939,1979-12-25,F,0,0,IAD,8,108,100.875,0.2249999999999999,0.075,0,2,0,3,1.0,5.666666666666667,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534948,1984-03-10,F,1,0,COS,8,106,99.0,0.15,0.1,0,1,1,4,1.5,5.75,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534957,1974-08-27,F,1,0,YYC,8,126,117.0,0.0,0.1,0,4,0,2,1.0,1.5,49,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
534971,1990-09-25,F,0,0,YTZ,8,149,140.25,0.25,0.05,0,2,1,2,1.0,1.5,33,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
534986,1963-09-11,M,0,0,OAK,8,218,203.0,0.25,0.125,0,4,3,4,1.25,5.0,60,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535003,1966-07-07,F,1,0,BRO,9,88,73.22222222222223,0.0666666666666666,0.0,0,0,0,0,0.0,0.0,57,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
535007,1981-02-01,F,0,0,YZD,8,313,357.5,0.0,0.1,1,6,1,6,1.2857142857142858,3.142857142857143,42,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
535024,1987-04-07,F,0,0,RND,8,419,1102.375,0.2,0.0,1,3,4,3,2.0,2.25,36,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
535035,1972-04-20,F,0,1,LGA,8,202,187.125,0.1,0.075,0,3,1,4,1.75,7.0,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535047,1977-10-01,F,0,1,ROC,8,146,135.625,0.0,0.1,0,4,2,4,1.25,3.5,46,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535051,1975-03-04,F,1,0,LGA,8,157,146.75,0.3,0.075,0,3,1,4,1.0,4.75,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535060,1989-08-19,F,0,0,LAX,8,193,179.875,0.125,0.0,0,4,2,4,1.0,0.5,34,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535063,1986-06-11,F,0,0,LAX,9,177,145.66666666666666,0.15,0.0833333333333333,0,3,2,4,1.25,2.75,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535081,1985-03-24,F,1,0,TYS,8,116,107.875,0.15,0.05,0,2,2,4,1.5,4.5,38,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535099,1987-01-13,M,0,0,BUF,8,181,168.25,0.0,0.0,0,5,6,5,1.0,2.6,36,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535135,1976-05-15,F,1,0,YAV,8,134,124.625,0.1333333333333333,0.05,0,3,1,4,1.0,4.75,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535136,1997-09-10,M,0,0,JFK,8,185,171.0,0.1,0.075,0,3,1,3,1.0,2.6666666666666665,26,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535149,1968-08-07,F,0,1,BTR,8,120,111.625,0.075,0.1,0,1,2,1,1.0,2.0,55,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535155,1970-09-02,F,1,0,BNA,8,82,76.5,0.05,0.0,0,1,1,1,1.0,-1.0,53,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535177,1985-03-17,F,0,0,YYZ,8,152,142.5,0.3,0.1166666666666666,0,2,2,2,1.5,4.5,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535189,1975-09-09,M,1,1,MEM,8,103,96.5,0.15,0.1,0,2,1,2,1.5,1.0,48,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535229,1983-03-10,M,0,0,LGA,8,188,175.875,0.1166666666666666,0.075,0,3,0,3,1.0,4.333333333333333,40,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535266,1978-09-15,F,1,1,YED,9,99,81.33333333333333,0.0,0.1,0,1,3,1,1.0,4.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535311,1981-10-09,F,1,1,IAH,9,118,98.55555555555556,0.0,0.1166666666666666,0,2,0,1,1.0,9.0,42,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535341,1976-11-20,F,1,0,TUL,9,174,142.11111111111111,0.0,0.25,0,3,0,3,1.6666666666666667,5.666666666666667,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535365,1994-03-03,F,0,1,LAX,8,124,116.25,0.1,0.0,0,2,1,2,1.0,3.0,29,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535398,1983-09-11,M,0,0,OFF,8,122,114.25,0.1,0.15,0,3,2,3,1.3333333333333333,3.6666666666666665,40,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535441,1977-07-19,M,1,1,YYC,8,146,135.75,0.1,0.0,0,4,2,4,1.25,3.0,46,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535447,1971-10-15,F,1,0,YOW,9,165,136.33333333333334,0.25,0.0,0,5,6,5,1.4,2.2,52,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535459,1995-11-12,M,0,0,LNK,8,170,157.125,0.1,0.1,0,3,0,3,1.0,2.6666666666666665,28,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
535473,1963-12-09,F,1,0,MDW,8,103,95.75,0.1,0.0,0,1,1,0,0.0,0.0,60,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
535495,1980-12-13,F,1,1,CRP,8,134,124.25,0.15,0.0,0,2,2,3,1.0,2.6666666666666665,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535497,1989-08-19,F,0,1,MDW,8,55,52.25,0.075,0.0,0,0,0,0,0.0,0.0,34,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
535502,1984-09-14,F,0,1,LCK,9,116,95.11111111111111,0.1,0.0,0,3,2,3,1.3333333333333333,1.3333333333333333,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535553,1983-11-18,F,0,0,YXU,9,179,148.11111111111111,0.1,0.0,0,2,1,2,1.0,4.0,40,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535595,1971-01-02,F,1,1,ATL,8,121,112.75,0.05,0.1,0,2,4,1,1.0,6.0,52,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535600,1986-10-27,F,0,0,LAX,8,118,109.125,0.1,0.0,0,2,0,2,2.0,6.0,37,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535610,1986-10-21,F,1,0,MCI,8,111,103.125,0.0,0.05,0,2,2,3,1.0,2.0,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535625,1995-06-11,F,0,1,YHM,8,189,175.5,0.0,0.0,0,5,3,4,1.0,2.25,28,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535637,1992-03-08,F,0,0,YYC,8,89,84.25,0.0,0.225,0,1,0,3,1.0,3.6666666666666665,31,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535644,1976-03-18,F,1,0,BNA,10,196,144.4,0.0,0.1,0,4,1,4,1.0,2.5,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535682,2005-09-21,F,0,0,LAX,8,59,55.375,0.05,0.0,0,0,0,0,0.0,0.0,18,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
535686,1966-07-02,F,1,0,YQG,9,213,603.9766254444445,0.1,0.1,1,4,4,4,1.4,7.6,57,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
535701,1984-12-10,F,0,0,SJC,8,80,73.375,0.25,0.0,0,1,0,1,2.0,1.0,39,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535702,1981-11-08,F,1,1,LGA,8,205,190.125,0.0,0.25,0,5,3,5,1.0,3.8,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535706,1969-01-27,F,0,1,LAX,8,100,93.625,0.2499999999999999,0.05,0,1,1,1,1.0,1.0,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535734,1982-12-05,F,0,0,SCK,8,105,98.0,0.0,0.175,0,2,0,2,1.0,1.0,41,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535737,2002-04-07,F,0,0,YEG,8,69,64.5,0.0,0.05,0,0,0,0,0.0,0.0,21,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
535746,1981-06-14,F,1,0,MSY,8,123,115.0,0.15,0.0,0,2,2,3,1.0,4.333333333333333,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535747,1997-09-17,F,0,0,JFK,8,71,66.625,0.0,0.15,0,1,0,2,1.5,8.5,26,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535791,1982-07-08,F,1,0,MCO,8,88,81.375,0.1,0.0,0,2,1,2,2.0,2.5,41,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535795,1969-11-21,F,1,1,DAL,8,166,153.875,0.15,0.1,0,5,4,5,1.0,2.4,54,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535878,1971-10-06,F,0,0,LUF,10,113,84.3,0.1666666666666666,0.2,0,3,3,4,1.25,7.25,52,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535879,1984-12-01,F,1,1,LGA,8,144,134.375,0.0,0.1,0,4,2,5,1.0,3.6,39,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535885,1978-12-19,F,1,0,JFK,8,111,102.875,0.275,0.05,0,1,0,3,1.3333333333333333,7.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535896,1982-11-18,F,1,1,IND,8,114,106.625,0.1333333333333333,0.05,0,2,1,2,1.0,0.5,41,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535905,1990-12-23,F,0,0,JFK,8,293,1044.25,0.1333333333333333,0.1,1,2,3,2,1.0,4.333333333333333,33,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
535906,1989-02-28,F,0,0,JFK,8,142,131.875,0.0833333333333333,0.0,0,3,1,5,1.0,5.0,34,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535912,1983-02-21,F,0,0,AUS,8,123,113.375,0.2,0.0,0,5,1,5,1.0,1.8,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
535942,1979-11-22,F,1,1,BOS,8,106,99.5,0.075,0.05,0,2,1,2,1.0,3.5,44,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
535983,1973-02-22,F,0,1,HNL,8,120,111.625,0.15,0.0,0,1,1,0,0.0,0.0,50,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
535994,1998-02-07,F,0,1,MDW,8,108,100.5,0.1166666666666666,0.05,0,0,0,1,1.0,11.0,25,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536000,1992-12-07,M,0,0,YXD,8,356,1075.75,0.0,0.0,1,4,3,3,1.0,1.6666666666666667,31,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
536016,1988-09-23,F,1,1,OAK,8,95,89.375,0.0,0.125,0,2,0,1,2.0,7.0,35,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536034,1968-09-01,F,1,1,YAW,8,133,125.5,0.0,0.0,0,1,0,2,1.0,5.0,55,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536035,1995-11-09,M,0,0,LGA,8,111,102.75,0.2,0.15,0,2,1,2,1.5,1.0,28,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
536039,1987-11-07,F,0,1,NGU,8,310,1003.125,0.1,0.075,1,4,3,4,1.8,7.8,36,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
536050,1994-04-06,F,0,0,YYZ,8,140,130.75,0.0,0.05,0,3,4,3,1.0,1.6666666666666667,29,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536058,1980-02-19,F,1,0,PNE,8,98,91.5,0.2,0.1,0,1,1,2,1.0,5.5,43,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536066,1981-12-18,F,0,0,ROC,9,149,123.0,0.0833333333333333,0.1,0,3,1,3,1.3333333333333333,1.6666666666666667,42,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536086,1969-10-11,F,1,1,OPF,8,117,107.625,0.1,0.0,0,3,2,3,1.3333333333333333,1.3333333333333333,54,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536099,1989-08-23,F,0,1,CMH,8,98,90.375,0.2,0.0,0,2,0,4,1.25,5.25,34,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536135,1956-08-16,F,0,0,MSP,8,77,71.625,0.0,0.0833333333333333,0,0,0,0,0.0,0.0,67,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
536170,1956-07-18,F,1,0,YYC,9,66,55.0,0.1,0.0,0,0,0,0,0.0,0.0,67,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
536212,1997-04-16,M,0,0,STL,8,372,1062.125,0.0,0.1,1,1,2,1,1.0,12.0,26,0,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
536228,2006-09-17,F,0,0,ORL,9,159,130.77777777777777,0.0,0.2,0,0,0,1,2.0,8.0,17,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536229,1979-10-28,M,0,1,MCC,8,101,94.25,0.1,0.0,0,1,0,1,2.0,14.0,44,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
536241,1974-06-06,F,1,1,PHL,8,105,97.25,0.1,0.0,0,2,1,1,3.0,4.0,49,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536275,1978-05-23,F,1,1,LRF,8,110,103.625,0.1,0.05,0,1,0,1,1.0,2.0,45,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536278,1985-03-03,F,1,0,DMA,9,116,96.77777777777776,0.1,0.0,0,2,1,3,2.0,8.0,38,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536313,1995-10-13,F,1,1,IAH,8,65,60.375,0.1,0.05,0,1,0,2,1.0,5.0,28,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536343,1985-03-19,M,0,0,LBB,8,84,78.625,0.15,0.0,0,2,1,1,4.0,3.0,38,0,4,Cluster 4: Male Traveler Segment,Free Flight Upgrade / Priority Pass
536387,1972-06-24,F,0,0,ORD,9,130,106.88888888888889,0.1875,0.225,0,3,2,3,1.0,3.0,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536431,1980-04-24,F,1,0,BWI,8,122,112.875,0.0833333333333333,0.1,0,4,3,5,1.2,5.8,43,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536467,1989-02-11,F,1,0,UGN,8,107,99.0,0.0,0.05,0,2,1,2,1.0,3.5,34,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536469,1991-06-21,F,0,0,CLE,8,96,87.75,0.0,0.0,0,1,1,1,1.0,4.0,32,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536474,1986-04-09,F,0,0,RNO,9,576,1761.6666666666667,0.0,0.0,2,3,2,2,1.0,1.6666666666666667,37,1,3,Cluster 3: High Clicks & Stornierungen,No Cancellation Fee / Flexible Booking
536488,2006-08-14,F,0,0,JFK,8,72,67.375,0.1,0.0,0,0,0,0,0.0,0.0,17,1,0,Cluster 0: Low Engagement / Browsers,Exclusive Discounts / High-Incentive Promo
536489,1977-01-11,F,1,0,TIK,8,214,200.25,0.075,0.1,0,5,4,5,1.0,5.6,46,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536490,1992-05-27,F,0,0,BOS,8,202,188.0,0.2,0.1,0,3,2,3,1.0,2.0,31,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536532,1976-06-14,F,1,1,MCI,8,95,89.625,0.0,0.0,0,2,2,3,1.0,6.0,47,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536566,1972-04-01,F,0,0,PHX,8,91,85.375,0.2,0.05,0,2,1,2,1.0,2.5,51,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536574,1972-04-11,F,1,1,YYC,8,133,122.375,0.1,0.15,0,3,2,4,1.0,4.5,51,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536594,1954-10-15,F,0,0,BFM,9,179,147.77777777777777,0.15,0.1,0,0,0,2,1.5,7.0,69,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536604,1972-04-12,F,0,0,CLE,8,113,105.25,0.275,0.05,0,2,1,1,1.0,1.0,51,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536622,1974-11-17,F,0,0,ORD,8,127,118.25,0.0,0.0,0,4,2,3,1.0,2.6666666666666665,49,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536641,1975-05-24,F,0,0,DCA,8,169,155.875,0.1,0.0,0,5,2,5,1.0,1.4,48,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536651,1986-12-28,F,0,0,LGB,8,100,92.5,0.1333333333333333,0.1,0,3,3,3,1.3333333333333333,0.6666666666666666,37,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536652,1997-07-02,F,0,0,OAK,8,147,134.5,0.0,0.0,0,3,0,4,1.0,4.0,26,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536656,1983-03-20,F,0,1,IAH,9,151,125.0,0.175,0.0,0,3,1,3,1.3333333333333333,1.6666666666666667,40,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536658,1969-08-21,F,1,0,LGA,8,105,98.125,0.2,0.05,0,2,1,1,1.0,2.0,54,1,2,Cluster 2: Long-Stay / Hotel Focus,Free Hotel Night / Late Check-Out
536659,1976-08-22,F,0,0,IND,8,224,208.125,0.0,0.1,0,6,4,6,1.5,4.666666666666667,47,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536672,1990-02-03,F,0,1,BOS,8,125,116.25,0.225,0.0,0,5,0,4,1.25,2.75,33,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
536675,1995-08-12,F,0,0,MSP,8,104,97.25,0.15,0.05,0,3,2,2,1.0,1.0,28,1,1,Cluster 1: High-Volume VIP Travelers,Free Checked Bag
